std_smiles,expt_test,database
COC(C)Cl,0,emolecules
COC(=O)C(F)(F)C(F)C(F)(F)F,0,emolecules
CC(F)(F)CCCCl,0,emolecules
O=C(Cl)CCC(F)(F)F,0,emolecules
CC(Cl)(Cl)CCl,0,emolecules
CCP(=O)(Cl)Cl,0,emolecules
CC1OC1(C)C#N,0,emolecules
O=S(=O)(F)CCF,0,emolecules
N#CCCCCS(=O)(=O)F,0,emolecules
O=CC1CO1,0,emolecules
CC(C)C(C#N)CS(=O)(=O)Cl,0,emolecules
N#CC12CC(C(F)(F)F)(C1)C2,0,emolecules
FC(Cl)C(Cl)C(F)(F)F,0,emolecules
CCC(C)C(C)(C)C#N,0,emolecules
O=CC(C(F)(F)F)C(F)(F)F,0,emolecules
FC(F)(F)C(CCl)C(F)(F)F,0,emolecules
O=S(=O)(F)CCC(F)F,0,emolecules
O=S(=O)(Cl)CCC(F)(F)F,0,emolecules
CCOC(=O)C(F)(C(F)(F)F)C(F)(F)F,0,emolecules
CCC(C)Cl,0,emolecules
CC(C)OC(=O)C(=O)Cl,0,emolecules
N#CCC1CCC1,0,emolecules
CC(=O)OC(C)(C)C(=O)Cl,0,emolecules
CC1(C(F)F)CO1,0,emolecules
FC(F)C(F)(F)CCCCl,0,emolecules
O=CCC(F)(F)C(F)(F)F,0,emolecules
CC(C=O)C(F)(F)C(F)(F)F,0,emolecules
FCCCCF,0,emolecules
CN(CCl)C(=O)Cl,0,emolecules
CC(Cl)C(Cl)Cl,0,emolecules
CC1(C)OCC(=O)OC1=O,0,emolecules
CCC(C)(C#N)OC,0,emolecules
CC1CC(C#N)(C(F)F)C1,0,emolecules
FC(F)OC(F)(F)C(F)Cl,0,emolecules
CC(CS(=O)(=O)F)C(F)(F)F,0,emolecules
CC1(CC#N)CC(F)(F)C1,0,emolecules
CCCCCF,0,emolecules
FC(F)(F)CC(Cl)C(F)(F)Cl,0,emolecules
CCC(CC)C(C)C#N,0,emolecules
N#CC1CCOC1C(F)F,0,emolecules
COC(=O)COC(=O)C(F)(F)F,0,emolecules
CC(C)CS(=O)(=O)Cl,0,emolecules
CC(C)(C#N)CCS(=O)(=O)Cl,0,emolecules
O=CC(Cl)C=O,0,emolecules
CCCC(F)(Cl)C(F)(F)Cl,0,emolecules
O=S(=O)(F)CC(F)F,0,emolecules
CC(F)(F)OCC(F)(F)F,0,emolecules
FC(F)C(F)(F)C(F)(F)C(F)(F)CCl,0,emolecules
CCC1(C#N)CCC1,0,emolecules
O=C(Cl)CCCCl,0,emolecules
ClCC(Cl)CCl,0,emolecules
CCCOC=O,0,emolecules
O=S(=O)(F)CC(F)C(F)(F)F,0,emolecules
N#CCC1CC(F)C1,0,emolecules
CC(C(F)(F)F)S(=O)(=O)F,0,emolecules
CC(Cl)CS(=O)(=O)Cl,0,emolecules
CC(C=O)C(F)(F)F,0,emolecules
O=C(Cl)CCCC(F)(F)F,0,emolecules
CC(CC(=O)Cl)C(F)(F)F,0,emolecules
N#CC1CC(C=O)C1,0,emolecules
CC(=O)SC(=O)Cl,0,emolecules
O=C(Cl)OCC(F)(F)F,0,emolecules
N#CSCCl,0,emolecules
CN(C)C(=O)Cl,0,emolecules
CC(C)S(=O)(=O)F,0,emolecules
CC(=O)OCC(F)(F)C(F)F,0,emolecules
CC1(C)OCC(=O)O1,0,emolecules
CCOC(=O)C(C#N)C(C)=O,0,emolecules
COP(=O)(Cl)OC,0,emolecules
O=S(=O)(F)CCCCl,0,emolecules
CC(=O)OCC(F)(F)F,0,emolecules
CCCC1(C)OC1C#N,0,emolecules
CCC(C)(Cl)Cl,0,emolecules
CC1(C#N)CC(C(F)(F)F)C1,0,emolecules
FC(CCl)CCl,0,emolecules
FC(F)(CCl)CCCl,0,emolecules
COC(F)(F)C(F)(F)C(=O)Cl,0,emolecules
FC1(F)COC1,0,emolecules
O=C(Cl)C(Cl)CCl,0,emolecules
CCOC(F)(F)C(F)F,0,emolecules
CC(F)(F)C(=O)CC#N,0,emolecules
N#CC1(C#N)CCC1,0,emolecules
CC(CCl)CS(=O)(=O)F,0,emolecules
O=S(=O)(F)CCCC(F)(F)F,0,emolecules
CC(CCl)CC(F)F,0,emolecules
FCC(F)CF,0,emolecules
CSS(C)(=O)=O,0,emolecules
CC(C)(Cl)C(Cl)Cl,0,emolecules
O=S(=O)(F)CC(F)(F)C(F)F,0,emolecules
CC1(C)CC1C#N,0,emolecules
FC(F)(F)OCCCl,0,emolecules
N#CCCC1CC(F)(F)C1,0,emolecules
CCCCC(C)(C)C#N,0,emolecules
N#CCC(=O)CF,0,emolecules
COCC(F)(F)C(F)(F)F,0,emolecules
CCOC(=O)C(C)C(F)(F)F,0,emolecules
CC[SiH](Cl)Cl,0,emolecules
N#CC1(CCl)CCC1,0,emolecules
FC(F)C1(CCl)CC1,0,emolecules
N#CC1CCC(C(F)F)O1,0,emolecules
CC(C)CC(C)(C)C#N,0,emolecules
N#CC12OCCC1C2(F)F,0,emolecules
CC(C#N)C1CC(F)(F)C1,0,emolecules
COC(=O)C(F)(F)C(F)(F)OC(F)(F)F,0,emolecules
CC1(CCC#N)CC1(F)F,0,emolecules
O=S(=O)(Cl)CCC(F)(F)C(F)F,0,emolecules
CC1(C(F)(F)F)CO1,0,emolecules
CC1(C(F)(F)C(F)(F)F)CO1,0,emolecules
FC(F)OCCC(F)(F)F,0,emolecules
O=CCCF,0,emolecules
CC(C)CC(C#N)C=O,0,emolecules
FC1(F)CC(CCl)C1,0,emolecules
CCC(C(=O)Cl)C(=O)Cl,0,emolecules
CC(Cl)C(=O)Cl,0,emolecules
CC(CC(F)(F)F)CS(=O)(=O)F,0,emolecules
CCC(=O)C(C#N)C(=O)OC,0,emolecules
ClC(Cl)(Cl)C(Cl)(Cl)Cl,0,emolecules
COC(=O)C(=O)C(F)(F)F,0,emolecules
CCCCCl,0,emolecules
O=C(Cl)C1(F)CC1,0,emolecules
O=C1CC(CC(F)(F)C(F)(F)F)CC(=O)O1,0,emolecules
FC(F)OCC(F)(F)C(F)F,0,emolecules
CC(C)COC(=O)C(=O)Cl,0,emolecules
O=S(=O)(Cl)OCC(F)F,0,emolecules
N#CCCC1CC1(Cl)Cl,0,emolecules
O=CCC(F)(F)F,0,emolecules
O=S(Cl)C(F)(F)F,0,emolecules
O=S(=O)(Cl)CC(F)C(F)(F)F,0,emolecules
CCCOS(=O)(=O)C(F)(F)F,0,emolecules
CC(C)(F)CS(=O)(=O)Cl,0,emolecules
CCOC(C)C(C)C#N,0,emolecules
CC(C)(C#N)CCCCl,0,emolecules
N#CCCC[SiH2]C(Cl)Cl,0,emolecules
CC(F)(F)CS(=O)(=O)F,0,emolecules
O=C(Cl)CCS(=O)(=O)Cl,0,emolecules
O=C1OC(CS(=O)(=O)Cl)CC1(F)F,0,emolecules
O=C(Cl)C1CC1,0,emolecules
CC(C(=O)OCC(F)(F)F)C(F)(F)F,0,emolecules
CC[Si](F)(F)CC,0,emolecules
CC(CCl)CC(F)(F)F,0,emolecules
CC(C)OS(C)(=O)=O,0,emolecules
O=P(Cl)(Cl)CCl,0,emolecules
O=C(Cl)CCS(=O)(=O)F,0,emolecules
CCOC(=O)CC(F)(F)C(F)(F)F,0,emolecules
CCC(Cl)C(=O)Cl,0,emolecules
O=C(Cl)CCCCF,0,emolecules
CCCCOC(=O)C(F)F,0,emolecules
CCC1(C(F)(F)F)CO1,0,emolecules
CC(C(F)F)S(=O)(=O)Cl,0,emolecules
CCOC(=O)CC(F)(F)F,0,emolecules
CC(=O)SCl,0,emolecules
FC(F)CCCCCCl,0,emolecules
CC(OC(=O)Cl)C(F)(F)F,0,emolecules
CC(Cl)C=O,0,emolecules
N#CCC(=O)CC(F)F,0,emolecules
FC1(F)CC(Cl)C1,0,emolecules
CC(F)(Cl)C(Cl)C(F)(F)F,0,emolecules
O=CC(Cl)Cl,0,emolecules
CCCCOC(=O)C(F)(F)F,0,emolecules
O=S(=O)(F)CCC(F)(F)C(F)F,0,emolecules
[SiH3]CCC(Cl)(Cl)Cl,0,emolecules
CC1(C)COC(=O)C1,0,emolecules
O=S(=O)(F)CCC(F)(F)Cl,0,emolecules
O=S(=O)(OCCCl)C(F)(F)F,0,emolecules
N#CC1(CC(F)(F)F)CCC1,0,emolecules
COCC(F)(F)F,1,emolecules
O=S(=O)(Cl)CC(F)(F)C(F)F,0,emolecules
O=C1OCCCC1C(=O)C(F)(F)F,0,emolecules
COC(=O)C(=O)C(F)F,0,emolecules
CCC(C#N)S(=O)Cl,0,emolecules
O=C(Cl)C1(C(F)(F)F)CCC1,0,emolecules
CC(=O)N1CCCC1C#N,0,emolecules
COC(=O)CC(C)(F)F,0,emolecules
O=C(OC(CF)CF)C(F)(F)F,0,emolecules
CC12CCC1C(=O)OC2=O,0,emolecules
FC(F)(F)CC1CC1,0,emolecules
FC(F)(F)COC(Cl)Cl,0,emolecules
O=S(=O)(Cl)C1(CC(F)F)CC1,0,emolecules
CCOC(=O)CC=O,0,emolecules
O=S(=O)(F)CCOC(F)(F)F,0,emolecules
CCOC(=O)C(C(F)(F)F)C(F)(F)F,0,emolecules
CC(C)OS(=O)(=O)C(F)(F)F,0,emolecules
CC(C)CCl,0,emolecules
FC(F)(F)SSC(F)(F)F,0,emolecules
CC(C)(F)C=O,0,emolecules
O=C(CC(F)(F)F)OC(=O)CC(F)(F)F,0,emolecules
CC(C)C(=O)OCC(F)(F)F,0,emolecules
O=S(=O)(Cl)CCCC(F)(F)C(F)(F)F,0,emolecules
O=S(=O)(F)CCCS(=O)(=O)F,0,emolecules
CC1(CC#N)CC1(Cl)Cl,0,emolecules
O=S(=O)(Cl)CCS(=O)(=O)C(F)(F)F,0,emolecules
CC(C#N)COC(C)C,0,emolecules
CC(C)(C(=O)Cl)C(=O)Cl,0,emolecules
CC(C#N)C1CC1,0,emolecules
CC(C)C(Cl)OC(=O)Cl,0,emolecules
CC(CS(=O)(=O)Cl)C(F)(F)F,0,emolecules
CC(C)(C#N)C(C)(C)C#N,0,emolecules
COC(F)C(F)(F)F,0,emolecules
N#CC1CCCC1C(F)(F)F,0,emolecules
FC(F)(F)CC(F)(Cl)CCl,0,emolecules
O=P(Cl)(Cl)CCCl,0,emolecules
FC1(F)CCCC1,0,emolecules
FC(F)C(F)(F)C1CO1,0,emolecules
CC(=O)OCC(F)(F)C(F)(F)C(F)(F)F,0,emolecules
CCC(C)C(=O)Cl,0,emolecules
CC(C)(C)OC(=O)Cl,0,emolecules
CN(C)C(=O)C(Cl)Cl,0,emolecules
O=C1CC2(CCC2)C(=O)O1,0,emolecules
CC(C)(C=O)CCC#N,0,emolecules
CC(CC(F)F)CS(=O)(=O)Cl,0,emolecules
CCOC(F)(C(F)F)C(F)(F)F,0,emolecules
CC(Cl)CCS(=O)(=O)F,0,emolecules
CC(C)COS(=O)(=O)C(F)(F)F,0,emolecules
COC(=O)CCC=O,0,emolecules
O=S(=O)(F)CCCC(F)F,0,emolecules
CCSC#N,0,emolecules
O=S(=O)(F)CCCF,0,emolecules
CC1(C(F)(F)C(F)F)CO1,0,emolecules
O=S1(=O)CCC(F)O1,0,emolecules
O=C(Cl)CCCCCl,0,emolecules
CCCC(C)F,0,emolecules
COC(F)(F)C(F)C(F)(F)F,0,emolecules
COC(F)(F)CC(F)(F)F,0,emolecules
FC(F)CC1(CCl)CC1,0,emolecules
O=C(Cl)C12CC(C(F)(F)F)(C1)C2,0,emolecules
CC(Cl)CCCl,0,emolecules
CCOC(=O)C(F)(F)C(F)C(F)(F)F,0,emolecules
CC(Cl)OC(=O)C(C)C,0,emolecules
FC(F)CC1CO1,0,emolecules
O=C(Cl)C1CC1(Cl)Cl,0,emolecules
O=S(Cl)CF,0,emolecules
N#CC1(S(=O)(=O)F)CCC1,0,emolecules
CC(F)CS(=O)(=O)F,0,emolecules
CCOC(=O)C(F)(F)CCC#N,0,emolecules
CCCCOC(=O)C=O,0,emolecules
O=S(=O)(Cl)CCCCl,0,emolecules
CC(C)(F)S(=O)(=O)F,0,emolecules
FC1C(Cl)CC1(F)F,0,emolecules
CCOCCS(=O)(=O)F,0,emolecules
CCCCOC(=O)C(F)(F)C(F)(F)F,0,emolecules
O=S(=O)(Cl)CC1CC1(F)F,0,emolecules
CC(C)OC(=O)CCl,0,emolecules
N#CC1COC(C(F)(F)F)C1,0,emolecules
CS(=O)(=O)N1C(=O)CCC1=O,0,emolecules
N#CC1CCCC(F)(F)C1,0,emolecules
CC(C)(OC(=O)Cl)C(F)F,0,emolecules
ClC(Cl)CC(Cl)(Cl)Cl,0,emolecules
CC(C)(C)OC(=O)C(F)(F)F,0,emolecules
C[Si](C)(C)C#N,0,emolecules
O=S(=O)(CCCl)C(F)(F)F,0,emolecules
CC1(C#N)CCCO1,0,emolecules
CC(C)(Cl)C(=O)Cl,0,emolecules
CC(F)(F)OCC(F)(F)C(F)F,0,emolecules
CCC(Cl)CCl,0,emolecules
O=S(=O)(Cl)CCCC(F)(F)F,0,emolecules
N#CCC1CCC(F)(F)C1,0,emolecules
CN(C(=O)C(F)(F)F)C(C)(C)C#N,0,emolecules
CC(C)(CC(F)F)C(=O)Cl,0,emolecules
COC(C(F)(F)F)C(F)(F)F,0,emolecules
CCOC(=O)CC(F)(F)C(F)F,0,emolecules
FC(F)(F)C1CO1,0,emolecules
ClC1(Cl)CC1,0,emolecules
CCC(C#N)(CC)CC=O,0,emolecules
CC(Cl)C(C)Cl,0,emolecules
COC(F)(Cl)C(F)(Cl)Cl,0,emolecules
CC(CCCl)C(=O)Cl,0,emolecules
O=C(Cl)CCC(=O)Cl,0,emolecules
CC(C)OC(=O)C(Cl)Cl,0,emolecules
CC(C=O)C(C)(F)F,0,emolecules
N#CCCOCC(F)F,0,emolecules
CC(=O)OC(C)C(F)(F)F,0,emolecules
COC(=O)CS(=O)(=O)C(F)(F)F,0,emolecules
CP1(=O)OCCO1,0,emolecules
O=S(=O)(Cl)C1CC(C(F)F)C1,0,emolecules
FC(F)C1CCC(Cl)C1,0,emolecules
CC(C)[N+](=O)[O-],0,emolecules
CC(C)OC(F)(F)C(F)F,0,emolecules
FC(F)(F)CC[Si](Cl)(Cl)Cl,0,emolecules
CCCCC(=O)Cl,0,emolecules
CC(CC(F)(F)F)CS(=O)(=O)Cl,0,emolecules
FC(F)CC1(CCl)CC(F)(F)C1,0,emolecules
CC(F)(F)C1(C)CO1,0,emolecules
CC(C)CC(=O)Cl,0,emolecules
O=CC(Cl)(Cl)Cl,0,emolecules
CC(C)(C)OC(=O)C(F)(F)C(F)(F)F,0,emolecules
CCOC(=O)COC(=O)C(F)(F)F,0,emolecules
CC(F)(CS(=O)(=O)Cl)C(F)(F)F,0,emolecules
CCOC(F)(F)C(F)Cl,0,emolecules
CC(CCl)CC(F)(F)C(F)F,0,emolecules
CC(C)(C)OC(=O)C(F)(F)Cl,0,emolecules
ClC(Cl)C(Cl)Cl,0,emolecules
COC(F)(F)C(F)Cl,0,emolecules
CCCCCC(=O)Cl,0,emolecules
CC(C)C(C)S(=O)(=O)F,0,emolecules
ClCCC(Cl)(Cl)Cl,0,emolecules
CC(CS(=O)(=O)Cl)C(C)(F)F,0,emolecules
FC(F)(F)CC(F)(F)CCl,0,emolecules
CCOC(=O)C(=O)C(F)(F)F,0,emolecules
COC(=O)CCCS(=O)(=O)F,0,emolecules
ClC(Cl)(Cl)CC(Cl)(Cl)Cl,0,emolecules
CC1(S(=O)(=O)F)COC1,0,emolecules
CCC(Cl)CCCl,0,emolecules
O=C(Cl)C1CC(Cl)C1,0,emolecules
CCOC(=O)C(C=O)C=O,0,emolecules
O=[N+]([O-])C1CCCC1,0,emolecules
CC(Cl)CCC(=O)Cl,0,emolecules
O=C(Cl)CCCC(=O)Cl,0,emolecules
CC1CCS(=O)(=O)O1,0,emolecules
CC(F)(F)CCS(=O)(=O)F,0,emolecules
FC(F)C(F)(F)CC1CO1,0,emolecules
ClCC(Cl)C(Cl)Cl,0,emolecules
O=CCCC(F)(F)C(F)(F)F,0,emolecules
CCOC(=O)C(F)(F)CC,0,emolecules
CC(C(F)F)S(=O)(=O)F,0,emolecules
ClCC(Cl)C(Cl)(Cl)Cl,0,emolecules
O=S(=O)(F)CCCCF,0,emolecules
CC(F)(F)CC=O,0,emolecules
CC(C=O)C(F)(F)C(F)F,0,emolecules
CCC(=O)OCC(F)(F)C(F)F,0,emolecules
CC(C)(C)OC(=O)C(=O)Cl,0,emolecules
CCC(C)S(=O)(=O)F,0,emolecules
CC1CC2(C1)OC2C#N,0,emolecules
CC(CC(=O)Cl)C(=O)Cl,0,emolecules
CC(C=O)CC(F)(F)C(F)(F)F,0,emolecules
CC(C)C(C)OC(=O)C(F)(F)F,0,emolecules
C[Si](Cl)(Cl)CCl,0,emolecules
CC(CC(F)F)CS(=O)(=O)F,0,emolecules
CCCCS(=O)(=O)Cl,0,emolecules
FC(F)(F)C1CC(Cl)C1,0,emolecules
FC(F)(Cl)C(F)(Cl)CCCl,0,emolecules
CCCCOC=O,0,emolecules
CC(C)(Cl)CCl,0,emolecules
COC(=O)CCC(F)F,0,emolecules
CN(C)C#N,0,emolecules
CC(F)CCS(=O)(=O)Cl,0,emolecules
N#CC1(F)CCCC1,0,emolecules
O=CCC(F)(F)C(F)F,0,emolecules
CC(C)(C)OS(C)(=O)=O,0,emolecules
COC(=O)C(F)(F)C(F)(F)OC,0,emolecules
O=S(=O)(Cl)C1CC(C(F)(F)F)C1,0,emolecules
CCCCON=O,0,emolecules
CCC(F)(F)CCCl,0,emolecules
CCCCOS(=O)(=O)C(F)(F)F,1,emolecules
O=CCCCl,0,emolecules
CC(F)COS(=O)(=O)C(F)(F)F,0,emolecules
FC(F)(F)COCCl,0,emolecules
CC1CC(C#N)C(C(F)(F)F)O1,0,emolecules
CC(CCC(F)F)S(=O)(=O)Cl,0,emolecules
FC(F)(F)C(F)(F)CC1CO1,0,emolecules
O=C1CCC(=O)N1Cl,0,emolecules
CC1(C(=O)Cl)CC1(Cl)Cl,0,emolecules
CC1OC(C)C(=O)OC1=O,0,emolecules
CCOC(=O)CC(=O)Cl,0,emolecules
CC(CCl)CC(=O)Cl,0,emolecules
FC(F)COCCl,0,emolecules
COC(=O)C(C)OC(=O)C(F)(F)F,0,emolecules
CCC(CC(F)(F)F)CS(=O)(=O)F,0,emolecules
CCC(Cl)CS(F)(F)(F)(F)F,0,emolecules
CC(CCC(F)(F)F)S(=O)(=O)F,0,emolecules
N#CC1CCC(F)CC1,0,emolecules
N#CC1CCCCC1(F)F,0,emolecules
O=C(C(F)(F)Cl)C(F)(F)Cl,0,emolecules
CCC1(C)CCC(=O)O1,0,emolecules
COCC(C)(C)C#N,0,emolecules
CC1CCCC1C#N,0,emolecules
CC1(CC=O)OC(C(F)(F)F)(C(F)(F)F)OC1=O,0,emolecules
CC(=O)N(C)C,0,emolecules
COC(=O)CCC(F)(F)F,0,emolecules
O=C(Cl)CC(Cl)CC(=O)Cl,0,emolecules
CSC(C)C#N,0,emolecules
CC(C)(F)CS(=O)(=O)F,0,emolecules
CC(C)C1CCCC(=O)O1,0,emolecules
CC1(C)C(=O)OC(=O)C1(C)C,0,emolecules
O=S(Cl)CC(F)(F)C(F)(F)F,0,emolecules
COCC(=O)Cl,0,emolecules
CCC1(C(C)C)OC1C#N,0,emolecules
CC(C)(F)CCl,0,emolecules
CCC(C)CS(=O)(=O)F,0,emolecules
O=P(Cl)(Cl)OCCCl,0,emolecules
CCCC(Cl)CCl,0,emolecules
COCC(F)(F)C(F)(F)C(F)(F)F,0,emolecules
CCCCS(=O)(=O)F,0,emolecules
CC(Cl)CCCF,0,emolecules
CCOC(=O)CC(C)(F)F,0,emolecules
N#CC1(Cl)CCCC1,0,emolecules
N#CCCOCC(F)(F)C(F)F,0,emolecules
O=CCC(F)C(F)(F)F,0,emolecules
CC(C)(F)C(C)(C)C#N,0,emolecules
CC(F)(F)C(F)(F)CCS(=O)(=O)Cl,0,emolecules
CC(C)P(=O)(Cl)Cl,0,emolecules
CC1(S(=O)(=O)Cl)CC1,0,emolecules
CCC(F)(F)CC(=O)OC,0,emolecules
CCC(C)OC=O,0,emolecules
CC(C)CCOS(=O)(=O)C(F)(F)F,0,emolecules
CCC1CC(C#N)(C(F)F)C1,0,emolecules
O=CCN1C(=O)CCC1=O,0,emolecules
ClCC(CCl)CCl,0,emolecules
COC(C#N)C(C)C,0,emolecules
CC(CCS(=O)(=O)Cl)C(F)F,0,emolecules
COP(=O)(CCC#N)OC,0,emolecules
O=S(=O)(OCCCCl)C(F)(F)F,0,emolecules
CC(C)C(Cl)C(=O)Cl,0,emolecules
CS(=O)(=O)CCS(=O)(=O)F,0,emolecules
O=CCOC(F)F,0,emolecules
FC(F)C1CO1,0,emolecules
CC1(C#N)CCC1,0,emolecules
CC(CS(=O)(=O)F)C(C)(F)F,0,emolecules
O=S(=O)(F)OC1CC1,0,emolecules
CC1(C=O)CC1(F)F,0,emolecules
FC(Cl)C(F)(F)OCC(F)(F)F,0,emolecules
CCOC(F)(F)C(F)C(F)(F)F,0,emolecules
CN(C)CC#N,0,emolecules
CCOCCl,0,emolecules
CCC(Cl)CCC(=O)Cl,0,emolecules
CCOP(=O)(Cl)OCC,0,emolecules
O=P(Cl)(Cl)OCC(F)(F)C(F)F,0,emolecules
O=S(=O)(OCCCF)C(F)(F)F,0,emolecules
CN(C)C(=O)C(F)(F)F,0,emolecules
CCC(C)COS(=O)(=O)C(F)(F)F,0,emolecules
CCCC(C)C(C)(C)C#N,0,emolecules
FC(F)(F)C(F)(F)C(F)(F)CC1CO1,0,emolecules
CC1(CC#N)CC(F)C1,0,emolecules
FC(C1CO1)C(F)(F)F,0,emolecules
CC(F)CCS(=O)(=O)F,0,emolecules
CC1CCC(C#N)O1,0,emolecules
CP1(=O)CCC(=O)O1,0,emolecules
CC(Cl)C(C)(C)Cl,0,emolecules
O=C(Cl)CCCCCCl,0,emolecules
O=C(Cl)C1(Cl)CCC1,0,emolecules
CC(C)(F)C1(C#N)CC1,0,emolecules
COC(F)(Cl)C(Cl)(Cl)Cl,0,emolecules
CC(CCl)CS(=O)(=O)Cl,0,emolecules
CS(=O)(=O)OCCC(F)(F)F,0,emolecules
CCOC(=O)C(F)C(=O)C(F)(F)F,0,emolecules
CC(=O)N1C(=O)CCC1=O,0,emolecules
CC(CCS(=O)(=O)F)C(F)F,0,emolecules
CC(C)(CS(=O)(=O)F)C(F)(F)F,0,emolecules
O=C(Cl)C1CCC1,0,emolecules
FC1CCCC1,0,emolecules
O=C(Cl)SSC(=O)Cl,0,emolecules
FC(F)C1CC1CCl,0,emolecules
ClCCCCCCl,0,emolecules
CS(=O)(=O)OCC(F)(F)F,0,emolecules
CCC(CCl)CC(F)F,0,emolecules
CCC(CC(F)F)CS(=O)(=O)Cl,0,emolecules
CC(C)C1(C(F)(F)F)CO1,0,emolecules
CN(CC(F)(F)F)C(=O)Cl,0,emolecules
CCOC(=O)C(C)C,0,emolecules
CC(CCl)CC(C)(F)F,0,emolecules
COC(=O)COC(F)(F)C(F)(F)F,0,emolecules
CC1(C(=O)Cl)CC1,0,emolecules
COP(=S)(Cl)Cl,0,emolecules
CCC1CO1,0,emolecules
CCCP(=O)(Cl)Cl,0,emolecules
CCS(=O)(=O)OC(C)C,0,emolecules
CC(C=O)C(F)C(F)(F)F,0,emolecules
CC(CC#N)S(=O)Cl,0,emolecules
O=CC1CC1(F)F,0,emolecules
CC1(CCl)CC(F)(F)C1,0,emolecules
CCCC1CO1,0,emolecules
CCC(F)(F)CS(=O)(=O)F,0,emolecules
CCOC(=O)C(C)(C)C(F)F,0,emolecules
CC(C)CCS(=O)(=O)F,0,emolecules
CN1C(=O)CCC1=O,0,emolecules
FC1(F)OC(F)(F)C(F)(F)OC1(F)F,0,emolecules
N#CCCC[Si](Cl)(Cl)Cl,0,emolecules
CC(Cl)CCCC(=O)Cl,0,emolecules
CC1(C)CCC(=O)O1,0,emolecules
CC(=O)C1C(=O)OC(C)(C)OC1=O,0,emolecules
COC(=O)CCC(=O)Cl,0,emolecules
CC(C)(C=O)C(F)(F)F,0,emolecules
O=S(=O)(Cl)CC1CC1C(F)(F)F,0,emolecules
CC(C=O)CC(F)(F)F,0,emolecules
CC(F)(F)CCCS(=O)(=O)F,0,emolecules
CC(F)(F)C(F)CS(=O)(=O)Cl,0,emolecules
O=C(OCC1CC1)C(F)(F)F,0,emolecules
FC(F)(F)CCCCCl,0,emolecules
CC1OC1C(F)(F)F,0,emolecules
CCOC(=O)C(C)CC(F)(F)F,0,emolecules
COC(=O)C(F)C(F)(F)OC,0,emolecules
FC(F)(F)CC1CO1,0,emolecules
O=S(=O)(Cl)CC1CCC1(F)F,0,emolecules
O=C1OC(=O)C2CCC12,0,emolecules
O=C1CCOCC1C(=O)C(F)F,0,emolecules
CC(C)(C#N)C1CC(F)(F)C1,0,emolecules
FC1(F)COCC1(F)F,0,emolecules
CCCOC(F)(F)C(F)F,0,emolecules
CCCC(Cl)CCC(=O)Cl,0,emolecules
CC(F)(CS(=O)(=O)Cl)C(F)F,0,emolecules
COCOCC#N,0,emolecules
O=C(Cl)C1CCCO1,0,emolecules
CC(CCC(F)F)S(=O)(=O)F,0,emolecules
CCOC(C#N)C(C)C,0,emolecules
COCC(F)(F)C(F)F,0,emolecules
ClC(Cl)C(Cl)C(Cl)Cl,0,emolecules
COC(F)(F)C(Cl)Cl,0,emolecules
FC1(F)CCOC1,0,emolecules
O=CCCC(F)F,0,emolecules
ClCCOCCl,0,emolecules
CCC(CCl)CC(F)(F)F,0,emolecules
N#CC1CCC(C#N)CC1,0,emolecules
CC(C)(CCl)C(F)F,0,emolecules
CCC(CC)C(=O)Cl,0,emolecules
CC(C)(C=O)C(F)(F)C(F)(F)F,0,emolecules
CC(C)(Cl)C=O,0,emolecules
COCC(C)CC#N,0,emolecules
CC(C)(CC(F)(F)F)CS(=O)(=O)F,0,emolecules
CCCCO[N+](=O)[O-],0,emolecules
FC(F)CC1(CCl)CCC1,0,emolecules
FC(F)(F)C1CC1CCl,0,emolecules
CC(C)C1(C#N)CCC1,0,emolecules
C[S](C)BCl,0,emolecules
COC(=O)CCC(F)(F)C(F)(F)C(F)(F)F,0,emolecules
COC(=O)C(=O)C(Cl)Cl,0,emolecules
CC(F)(F)CCCCCCl,0,emolecules
CC(C#N)C1CCCO1,0,emolecules
FC1(F)CCCCC1,0,emolecules
CC(C)CCC(=O)Cl,0,emolecules
CO[Si](C)(Cl)OC,0,emolecules
O=CCCC(F)(F)C(F)F,0,emolecules
CCC(F)(F)CCCCl,0,emolecules
CCC(F)(F)CCS(=O)(=O)Cl,0,emolecules
CCC(CC(F)F)CS(=O)(=O)F,0,emolecules
CCC(C)(Cl)CCl,0,emolecules
CS(=O)(=O)OCC(F)F,0,emolecules
O=S(=O)(Cl)CC1CC1C(F)F,0,emolecules
CC(C=O)CF,0,emolecules
FCOCC(F)(F)C(F)F,0,emolecules
COC(=O)C(F)(F)C(C)=O,0,emolecules
CC(Cl)CCCCl,0,emolecules
CCC(C)CCl,0,emolecules
CCCCCC(F)(F)F,0,emolecules
CC1(CC(F)(F)C(F)(F)F)CO1,0,emolecules
C[Si](C)(Cl)CCCC#N,0,emolecules
O=S(=O)(F)CCCCCl,0,emolecules
CCCCC1(C)OC1C#N,0,emolecules
COC(=O)CCCCl,0,emolecules
CC(C)C(C)C(=O)Cl,0,emolecules
COC(F)C(F)C(=O)N(F)F,0,emolecules
CC(C)(Cl)CCCl,0,emolecules
CN(C)C(=O)C(Cl)(Cl)Cl,0,emolecules
ClC(Cl)[Si](Cl)(Cl)Cl,0,emolecules
CCCOS(C)(=O)=O,0,emolecules
CCC(C)CS(=O)(=O)Cl,0,emolecules
O=C(Cl)COCCCl,0,emolecules
