epoch,train_total,train_recon,train_kld,val_total,val_recon,val_kld,lr
238.0,29.947652339935303,25.046709537506104,4.900942921638489,46.925777435302734,42.27763748168945,4.6481404304504395,4.8828125e-07
239.0,30.396094799041748,25.78116226196289,4.614932179450989,49.676116943359375,45.02802658081055,4.648088455200195,2.44140625e-07
240.0,30.516815662384033,25.881442070007324,4.63537335395813,48.93404006958008,44.285945892333984,4.6480937004089355,2.44140625e-07
241.0,30.511684894561768,25.858949184417725,4.652735590934753,48.499881744384766,43.85171127319336,4.648170471191406,2.44140625e-07
242.0,30.491252422332764,26.18545150756836,4.305800378322601,49.81007385253906,45.16180419921875,4.648269176483154,2.44140625e-07
243.0,30.81596803665161,26.295381546020508,4.520586252212524,48.87678527832031,44.22842788696289,4.648356914520264,2.44140625e-07
244.0,31.56881332397461,26.7967472076416,4.772066116333008,49.51945114135742,44.87095642089844,4.648495197296143,2.44140625e-07
245.0,30.602688312530518,25.761064052581787,4.8416242599487305,49.482383728027344,44.833675384521484,4.648708820343018,2.44140625e-07
246.0,30.640965938568115,26.03519916534424,4.6057668924331665,47.687355041503906,43.03852462768555,4.648830890655518,2.44140625e-07
247.0,30.37159776687622,25.863940715789795,4.507657051086426,48.16069030761719,43.511775970458984,4.648915767669678,2.44140625e-07
248.0,30.90758752822876,26.566396236419678,4.341191053390503,50.01667404174805,45.36766815185547,4.6490068435668945,2.44140625e-07
249.0,30.48268985748291,26.058612823486328,4.424077153205872,49.15401840209961,44.504905700683594,4.649112701416016,2.44140625e-07
250.0,30.480568885803223,26.05493402481079,4.425634920597076,46.73247528076172,42.08321762084961,4.649257183074951,2.44140625e-07
251.0,29.742691040039062,25.189613342285156,4.553077697753906,48.39632797241211,43.746917724609375,4.649409770965576,2.44140625e-07
252.0,30.432713985443115,25.76283836364746,4.669875383377075,51.38188934326172,46.7324104309082,4.649477005004883,2.44140625e-07
253.0,29.130136489868164,24.624576568603516,4.50555956363678,50.95259094238281,46.30305480957031,4.6495361328125,2.44140625e-07
254.0,30.941128253936768,26.195630073547363,4.7454986572265625,48.39202880859375,43.74243927001953,4.649590492248535,2.44140625e-07
255.0,30.62272834777832,25.83817195892334,4.78455662727356,48.11180114746094,43.4621467590332,4.649653434753418,2.44140625e-07
256.0,30.737162590026855,26.291033267974854,4.446129322052002,50.66633605957031,46.016605377197266,4.649730205535889,2.44140625e-07
257.0,29.30569362640381,24.840418815612793,4.465275049209595,47.967498779296875,43.317630767822266,4.649868488311768,2.44140625e-07
258.0,30.65349245071411,25.97898006439209,4.674513101577759,51.1756591796875,46.525691986083984,4.649966239929199,2.44140625e-07
259.0,30.875069618225098,26.128442764282227,4.746626615524292,50.60683059692383,45.95674514770508,4.65008544921875,2.44140625e-07
260.0,31.125710487365723,26.593995094299316,4.531715273857117,49.11798858642578,44.46780014038086,4.65018892288208,2.44140625e-07
261.0,30.26839017868042,25.457717895507812,4.810672640800476,49.21235656738281,44.56199264526367,4.650363445281982,1.220703125e-07
262.0,30.964849948883057,26.332202434539795,4.632646918296814,47.67851257324219,43.0280647277832,4.650446891784668,1.220703125e-07
263.0,31.090003967285156,26.33940029144287,4.750603675842285,49.62652587890625,44.97600555419922,4.650518894195557,1.220703125e-07
264.0,30.680636405944824,26.15997886657715,4.520657777786255,47.632240295410156,42.981658935546875,4.650579452514648,1.220703125e-07
265.0,30.658989429473877,25.9845929145813,4.674396514892578,51.30622863769531,46.65561294555664,4.6506171226501465,1.220703125e-07
266.0,29.98658561706543,25.178239345550537,4.8083460330963135,48.983665466308594,44.3329963684082,4.650667667388916,1.220703125e-07
267.0,31.087389945983887,26.619643211364746,4.46774685382843,47.20498275756836,42.55426025390625,4.650721549987793,1.220703125e-07
268.0,30.613367080688477,26.05307960510254,4.560287117958069,50.33147430419922,45.68071365356445,4.650761127471924,1.220703125e-07
269.0,30.94057846069336,26.188263416290283,4.752314448356628,49.271270751953125,44.62047576904297,4.650796890258789,1.220703125e-07
270.0,29.26521921157837,24.589752674102783,4.675466537475586,49.00365447998047,44.352821350097656,4.650833606719971,1.220703125e-07
271.0,30.955679416656494,26.344682216644287,4.610996961593628,48.58548355102539,43.93461990356445,4.650862216949463,1.220703125e-07
272.0,30.814194202423096,26.371376991271973,4.44281679391861,48.35259246826172,43.701717376708984,4.650876998901367,6.103515625e-08
273.0,29.801371574401855,25.202232837677002,4.599138379096985,47.579132080078125,42.92823791503906,4.6508941650390625,6.103515625e-08
274.0,30.818446159362793,26.231304168701172,4.587142705917358,48.54142761230469,43.890506744384766,4.6509222984313965,6.103515625e-08
275.0,30.89498281478882,26.413663387298584,4.481320023536682,50.4149169921875,45.76394271850586,4.650973320007324,6.103515625e-08
276.0,29.628746509552002,25.22041416168213,4.408332407474518,49.64044189453125,44.98942184448242,4.651020526885986,6.103515625e-08
277.0,30.51769256591797,25.801997661590576,4.715694785118103,49.861427307128906,45.210365295410156,4.651062965393066,6.103515625e-08
278.0,30.09678077697754,25.267570972442627,4.829209804534912,48.63545227050781,43.984336853027344,4.651115417480469,6.103515625e-08
279.0,29.623019695281982,25.0935001373291,4.52951967716217,49.033348083496094,44.38219451904297,4.65115213394165,6.103515625e-08
280.0,29.98856496810913,25.313523769378662,4.6750408411026,48.701072692871094,44.04988098144531,4.651191711425781,6.103515625e-08
281.0,30.579495906829834,26.165616035461426,4.4138800501823425,48.454444885253906,43.8032112121582,4.651234149932861,6.103515625e-08
282.0,29.93431043624878,25.506009578704834,4.428300559520721,49.38174819946289,44.73049545288086,4.651251792907715,6.103515625e-08
283.0,30.109022617340088,25.474434852600098,4.634587526321411,48.51520538330078,43.86394500732422,4.651261329650879,3.0517578125e-08
284.0,30.53454351425171,25.89885377883911,4.635689735412598,50.90156936645508,46.25029754638672,4.651273250579834,3.0517578125e-08
285.0,30.155237197875977,25.42783546447754,4.727401494979858,47.219783782958984,42.568504333496094,4.651280403137207,3.0517578125e-08
286.0,29.636380195617676,24.758028507232666,4.878352165222168,48.93135070800781,44.280067443847656,4.651284217834473,3.0517578125e-08
287.0,29.971673011779785,25.23100996017456,4.740663290023804,48.23408508300781,43.58279037475586,4.651294231414795,3.0517578125e-08
288.0,30.236755847930908,25.777831554412842,4.458924114704132,49.98209762573242,45.3307991027832,4.651299476623535,3.0517578125e-08
289.0,30.042148113250732,25.42007064819336,4.622077226638794,49.27558898925781,44.62428665161133,4.65130090713501,3.0517578125e-08
290.0,31.30466318130493,26.75719976425171,4.547463774681091,48.50270080566406,43.85139465332031,4.651305198669434,3.0517578125e-08
291.0,30.934539318084717,26.262990951538086,4.67154848575592,49.721519470214844,45.07020568847656,4.651313781738281,3.0517578125e-08
292.0,30.07934284210205,25.283247470855713,4.796095848083496,48.54172134399414,43.890403747558594,4.651316165924072,3.0517578125e-08
293.0,30.05892515182495,25.608468532562256,4.450456976890564,50.50735855102539,45.856048583984375,4.651310443878174,3.0517578125e-08
294.0,31.096705436706543,26.57768154144287,4.519023656845093,48.4146842956543,43.76337814331055,4.651305675506592,1.52587890625e-08
295.0,31.315496921539307,26.692543506622314,4.62295401096344,47.0966911315918,42.44538879394531,4.651303768157959,1.52587890625e-08
296.0,31.099438190460205,26.52103042602539,4.578407645225525,48.116477966308594,43.46517562866211,4.651303768157959,1.52587890625e-08
297.0,31.310792922973633,26.442060947418213,4.868732690811157,50.106040954589844,45.45473861694336,4.651303768157959,1.52587890625e-08
298.0,30.405572414398193,25.833890914916992,4.571680903434753,48.96720886230469,44.3159065246582,4.651303291320801,1.52587890625e-08
299.0,30.25351047515869,25.460551261901855,4.7929593324661255,50.47156524658203,45.82026290893555,4.651301860809326,1.52587890625e-08
300.0,30.144794464111328,25.446059226989746,4.698734998703003,48.83289337158203,44.18159103393555,4.651302814483643,1.52587890625e-08
301.0,29.432325839996338,24.7184739112854,4.713851809501648,48.590885162353516,43.93958282470703,4.651303768157959,1.52587890625e-08
302.0,29.750793933868408,25.016096591949463,4.734697103500366,48.37248611450195,43.72118377685547,4.651303291320801,1.52587890625e-08
303.0,30.90415906906128,26.18692922592163,4.7172300815582275,48.62965393066406,43.978355407714844,4.651300430297852,1.52587890625e-08
304.0,30.439132690429688,25.694042205810547,4.745090484619141,49.53963088989258,44.888328552246094,4.651302814483643,1.52587890625e-08
305.0,29.77662467956543,25.026294231414795,4.750330328941345,48.20852279663086,43.55721664428711,4.651307106018066,1.52587890625e-08
306.0,29.538373947143555,24.948623657226562,4.589750170707703,49.9322624206543,45.28095626831055,4.651307106018066,1.52587890625e-08
307.0,30.524386882781982,25.93475580215454,4.589630603790283,50.383697509765625,45.732391357421875,4.65130615234375,1.52587890625e-08
308.0,29.684662342071533,25.30176067352295,4.382901668548584,48.625030517578125,43.973724365234375,4.651305675506592,1.52587890625e-08
309.0,31.14895534515381,26.651063442230225,4.497892498970032,47.297767639160156,42.64646530151367,4.651302814483643,1.52587890625e-08
310.0,30.213173389434814,25.61834192276001,4.594831466674805,49.08622741699219,44.43492889404297,4.651300430297852,1.52587890625e-08
311.0,30.930689334869385,26.30547857284546,4.625210642814636,49.948822021484375,45.297523498535156,4.651298522949219,1.52587890625e-08
312.0,29.948589324951172,25.215015411376953,4.73357367515564,48.177677154541016,43.52638244628906,4.651295185089111,1.52587890625e-08
313.0,29.850300788879395,25.398536682128906,4.451763808727264,49.08304977416992,44.43175506591797,4.651294708251953,1.52587890625e-08
314.0,29.868820667266846,25.39875364303589,4.470067143440247,47.68476867675781,43.03347396850586,4.6512956619262695,1.52587890625e-08
315.0,30.39651107788086,25.849251747131348,4.547259449958801,49.182159423828125,44.53086471557617,4.651294231414795,1.52587890625e-08
316.0,30.208472728729248,25.539638996124268,4.668833136558533,48.12629318237305,43.47500228881836,4.651289463043213,1.52587890625e-08
317.0,30.413769245147705,25.883264541625977,4.530505061149597,48.205467224121094,43.55418014526367,4.651285648345947,1.52587890625e-08
318.0,30.27803659439087,25.926486015319824,4.35155063867569,48.224639892578125,43.57335662841797,4.651284694671631,1.52587890625e-08
319.0,30.234309196472168,25.58992052078247,4.644388556480408,48.68651580810547,44.03523254394531,4.651283264160156,1.52587890625e-08
320.0,30.267675399780273,25.80644464492798,4.461230933666229,48.38977813720703,43.73849868774414,4.651279926300049,1.52587890625e-08
321.0,31.00476837158203,26.0975399017334,4.907228231430054,49.11595153808594,44.46467590332031,4.651276588439941,1.52587890625e-08
322.0,31.494779586791992,26.94785976409912,4.546919941902161,51.79890823364258,47.14763641357422,4.651271343231201,1.52587890625e-08
323.0,29.81168031692505,25.12647294998169,4.685207486152649,48.897369384765625,44.24610137939453,4.65126895904541,1.52587890625e-08
324.0,31.153698444366455,26.63918972015381,4.514509201049805,49.66007614135742,45.00880813598633,4.651266574859619,1.52587890625e-08
325.0,30.573065757751465,25.7671217918396,4.805944085121155,49.119319915771484,44.468055725097656,4.6512651443481445,1.52587890625e-08
326.0,30.323881149291992,25.924236297607422,4.399645268917084,47.51718521118164,42.86592102050781,4.651264190673828,1.52587890625e-08
327.0,29.804609775543213,25.529462337493896,4.275147914886475,48.12177276611328,43.47050857543945,4.651265621185303,1.52587890625e-08
328.0,30.44587993621826,25.808197021484375,4.637683272361755,48.109405517578125,43.45813751220703,4.651268005371094,1.52587890625e-08
329.0,30.076398849487305,25.48085594177246,4.5955424308776855,47.889225006103516,43.23795700073242,4.651266574859619,1.52587890625e-08
330.0,31.27902126312256,26.539615631103516,4.739405512809753,50.3750114440918,45.72374725341797,4.651264190673828,1.52587890625e-08
331.0,31.09188222885132,26.370097160339355,4.721785068511963,49.9444465637207,45.293182373046875,4.651263236999512,1.52587890625e-08
332.0,30.723217487335205,26.22921323776245,4.494004607200623,50.88179397583008,46.23052978515625,4.6512627601623535,1.52587890625e-08
333.0,29.642566680908203,25.097618103027344,4.544948577880859,48.207794189453125,43.55653381347656,4.651259899139404,1.52587890625e-08
334.0,31.00222682952881,26.418273448944092,4.583953261375427,48.735557556152344,44.08430099487305,4.651257038116455,1.52587890625e-08
335.0,30.23936128616333,25.6445951461792,4.594766139984131,48.33799743652344,43.68674087524414,4.651256084442139,1.52587890625e-08
336.0,30.12933874130249,25.516326427459717,4.613011956214905,49.90159606933594,45.25033950805664,4.6512556076049805,1.52587890625e-08
337.0,30.86124563217163,26.21858024597168,4.642665266990662,48.51169967651367,43.86044692993164,4.651254177093506,1.52587890625e-08
338.0,29.207624912261963,24.596165657043457,4.611459255218506,50.1252555847168,45.474002838134766,4.651251316070557,1.52587890625e-08
339.0,30.314177989959717,25.775360584259033,4.538817286491394,47.706298828125,43.05504608154297,4.651251792907715,1.52587890625e-08
340.0,30.167221546173096,25.312700748443604,4.854520678520203,49.56578826904297,44.91453170776367,4.6512556076049805,1.52587890625e-08
341.0,30.72816228866577,26.37342643737793,4.354735851287842,48.75469207763672,44.10342788696289,4.6512627601623535,1.52587890625e-08
342.0,29.839946746826172,25.07066297531128,4.769283652305603,47.95358657836914,43.30231857299805,4.651267051696777,1.52587890625e-08
343.0,29.45909547805786,24.945362091064453,4.513733863830566,49.01160430908203,44.3603401184082,4.65126371383667,1.52587890625e-08
344.0,30.04863691329956,25.45901107788086,4.589625954627991,48.54962921142578,43.89836883544922,4.651261806488037,1.52587890625e-08
345.0,30.59750986099243,25.787407398223877,4.810102581977844,49.07850646972656,44.42724609375,4.651261806488037,1.52587890625e-08
346.0,30.23016595840454,25.351905345916748,4.878260135650635,48.208953857421875,43.55769348144531,4.651262283325195,1.52587890625e-08
347.0,31.108914375305176,26.59436273574829,4.514551997184753,50.29691696166992,45.64564895629883,4.651266574859619,1.52587890625e-08
348.0,29.415613651275635,24.80498504638672,4.610628604888916,48.478546142578125,43.827274322509766,4.651272296905518,1.52587890625e-08
349.0,30.18199872970581,25.52878713607788,4.65321147441864,49.231353759765625,44.580078125,4.6512770652771,1.52587890625e-08
350.0,30.10756826400757,25.512269973754883,4.5952980518341064,49.7376594543457,45.08637619018555,4.6512837409973145,1.52587890625e-08
351.0,30.464187622070312,26.012031078338623,4.4521567821502686,49.654815673828125,45.00352478027344,4.651288986206055,1.52587890625e-08
352.0,31.826932907104492,27.202099323272705,4.624833464622498,49.212581634521484,44.56128692626953,4.651295185089111,1.52587890625e-08
353.0,30.016955375671387,25.716248989105225,4.300706207752228,48.76609802246094,44.11479568481445,4.651301860809326,1.52587890625e-08
354.0,29.969732761383057,25.272677898406982,4.697054743766785,48.99259948730469,44.3412971496582,4.651304244995117,1.52587890625e-08
355.0,30.243770122528076,25.49332857131958,4.750441312789917,48.95243453979492,44.30112838745117,4.651304721832275,1.52587890625e-08
356.0,29.07185125350952,24.298949241638184,4.7729023694992065,49.6257438659668,44.97443771362305,4.651305675506592,1.52587890625e-08
357.0,30.52454900741577,26.05429458618164,4.470254004001617,48.729095458984375,44.07779312133789,4.65130090713501,1.52587890625e-08
358.0,29.937066078186035,25.139001846313477,4.79806387424469,48.94398880004883,44.29269027709961,4.651297092437744,1.52587890625e-08
359.0,31.178136825561523,26.643362045288086,4.5347740650177,48.526546478271484,43.87525177001953,4.651294708251953,1.52587890625e-08
360.0,30.619375228881836,26.06311273574829,4.5562626123428345,48.33604431152344,43.68475341796875,4.65129280090332,1.52587890625e-08
361.0,30.117199897766113,25.75832462310791,4.3588754534721375,49.60136795043945,44.950077056884766,4.651291847229004,1.52587890625e-08
362.0,30.318001747131348,25.75151777267456,4.566484451293945,51.02666091918945,46.375370025634766,4.6512908935546875,1.52587890625e-08
363.0,30.43779945373535,26.007125854492188,4.430673778057098,49.97043991088867,45.319149017333984,4.651291370391846,1.52587890625e-08
364.0,30.62516450881958,26.2081241607666,4.417040646076202,49.64613342285156,44.994842529296875,4.651291847229004,1.52587890625e-08
365.0,30.931716442108154,26.251792907714844,4.6799236536026,48.277278900146484,43.62598419189453,4.651294231414795,1.52587890625e-08
366.0,30.524234771728516,25.924705505371094,4.599529147148132,49.42823028564453,44.77692794799805,4.651300430297852,1.52587890625e-08
367.0,31.135787963867188,26.58538818359375,4.5503997802734375,49.328521728515625,44.677215576171875,4.65130615234375,1.52587890625e-08
368.0,30.714863777160645,26.15491485595703,4.559948563575745,47.92237854003906,43.27106857299805,4.651309490203857,1.52587890625e-08
369.0,31.331931114196777,26.99027395248413,4.341657876968384,49.04143524169922,44.39011764526367,4.651315689086914,1.52587890625e-08
370.0,29.886184692382812,25.259060859680176,4.627123236656189,47.889068603515625,43.23774337768555,4.65132474899292,1.52587890625e-08
371.0,30.13081121444702,25.4140567779541,4.71675431728363,47.22018051147461,42.56884765625,4.651331901550293,1.52587890625e-08
372.0,31.211267948150635,26.337274074554443,4.873993992805481,50.67919158935547,46.02785110473633,4.651339530944824,1.52587890625e-08
373.0,30.402825832366943,25.623761653900146,4.779064178466797,48.316558837890625,43.66521072387695,4.6513471603393555,1.52587890625e-08
374.0,30.24983310699463,25.508398056030273,4.741435408592224,47.801979064941406,43.1506233215332,4.651355266571045,1.52587890625e-08
375.0,30.55804681777954,26.1133975982666,4.44464910030365,50.4810791015625,45.82971954345703,4.651361465454102,1.52587890625e-08
376.0,29.77942180633545,25.351618766784668,4.427803218364716,48.17073059082031,43.51936340332031,4.651365280151367,1.52587890625e-08
377.0,29.184158325195312,24.491812705993652,4.692344903945923,49.847084045410156,45.19572067260742,4.651365280151367,1.52587890625e-08
378.0,30.66944980621338,26.22893190383911,4.440517246723175,46.79052734375,42.13916778564453,4.651361465454102,1.52587890625e-08
379.0,32.396442890167236,28.02121925354004,4.375224173069,48.898128509521484,44.24676513671875,4.651362895965576,1.52587890625e-08
380.0,30.16344690322876,25.700878143310547,4.462568461894989,50.570098876953125,45.91872787475586,4.651371002197266,1.52587890625e-08
381.0,30.980835437774658,26.299592971801758,4.681242823600769,48.38788604736328,43.736507415771484,4.65138053894043,1.52587890625e-08
382.0,29.776814460754395,25.316887855529785,4.459926545619965,49.986671447753906,45.33528518676758,4.651386737823486,1.52587890625e-08
383.0,30.92224645614624,26.401050567626953,4.521196246147156,48.64817810058594,43.996788024902344,4.651390075683594,1.52587890625e-08
384.0,30.6754150390625,26.007238388061523,4.668176472187042,50.27906799316406,45.6276741027832,4.651392936706543,1.52587890625e-08
385.0,30.67386770248413,26.13393259048462,4.539934992790222,50.4395866394043,45.78819274902344,4.651394367218018,1.52587890625e-08
386.0,30.752984523773193,26.154083728790283,4.5989009141922,47.39436721801758,42.74297332763672,4.651393890380859,1.52587890625e-08
387.0,31.0888614654541,26.454026699066162,4.6348347663879395,49.6316032409668,44.98020935058594,4.651394844055176,1.52587890625e-08
388.0,30.7913556098938,25.937451362609863,4.853904128074646,50.256935119628906,45.60553741455078,4.651395797729492,1.52587890625e-08
389.0,30.626964569091797,25.968733310699463,4.6582313776016235,49.412376403808594,44.76097869873047,4.651398181915283,1.52587890625e-08
390.0,30.36916732788086,25.630188465118408,4.738978981971741,47.436771392822266,42.78537368774414,4.651398658752441,1.52587890625e-08
391.0,29.647104740142822,25.146419525146484,4.500685811042786,49.13334655761719,44.48194885253906,4.651398658752441,1.52587890625e-08
392.0,30.2279314994812,25.571392059326172,4.656539678573608,48.34402084350586,43.69261932373047,4.651400566101074,1.52587890625e-08
393.0,30.175883293151855,25.64069938659668,4.535184383392334,47.42991638183594,42.77851486206055,4.651401996612549,1.52587890625e-08
394.0,30.049967765808105,25.31557559967041,4.734392046928406,49.47587585449219,44.82447052001953,4.651403903961182,1.52587890625e-08
395.0,30.95337724685669,26.44479274749756,4.5085848569869995,50.28439712524414,45.63298797607422,4.651408672332764,1.52587890625e-08
396.0,30.776686191558838,26.22426176071167,4.552424192428589,48.29743576049805,43.64602279663086,4.6514129638671875,1.52587890625e-08
397.0,32.1710000038147,27.40877342224121,4.762226462364197,47.0210075378418,42.369590759277344,4.651416301727295,1.52587890625e-08
398.0,29.556650638580322,24.92131996154785,4.635331153869629,48.57950210571289,43.92808532714844,4.651415824890137,1.52587890625e-08
399.0,29.853116512298584,25.62803363800049,4.225083529949188,49.50590896606445,44.854496002197266,4.651411533355713,1.52587890625e-08
400.0,29.22573184967041,24.525536060333252,4.7001954317092896,49.8894157409668,45.238006591796875,4.651407718658447,1.52587890625e-08
